"paper_id"|"journal_issue"|"type"|"title"
283996|22355|Olgu Sunumu|Invasive papillary breast carcinoma, solid variant with neuroendocrine differentiation
157782|1816|Olgu Sunumu|Chin trembling induced by combined use of OROS methylphenidate and procaterol hydrochloride in a boy with ADHD
239904|23751|Olgu Sunumu|Conversion disorder with pseudohypoacusis and aphonia in a male patient: a case report
263413|39833|Olgu Sunumu|Successful endoscopic treatment of an unusual foreign body in the stomach: A package of heroin
283666|14903|Olgu Sunumu|Bilateral Cytomegalovirus Retinitis in a Child with Rhabdomyosarcoma
159107|13561|Derleme|Cervical premalignant lesions and their management
159108|13561|Olgu Sunumu|Rectus abdominalis muscle metastasis from uterine leiomyosarcoma: An unusual case and review of the literature
145253|222|Olgu Sunumu|Unilateral pulmonary artery agenesis: clinical and laboratory findings of four cases and diagnostic clues for pediatricians
22903|3013|Olgu Sunumu|Bilateral intratesticular varicocele in a patient with a history of bilateral cryptorchidism
138741|1155|Derleme|Tüberkülozun radyolojik manifestasyonları için yeni kavramlar
161793|3782|Derleme|Almanac 2011: Valvular heart disease The national society journals present selected research that has driven recent advances in clinical cardiology
284665|20210|Olgu Sunumu|Sürmüş multiple kompound odontoma: Bir olgu sunumu
76963|4032|Derleme|Prof. Dr. Behçet Sabit Erduran ve üroloji kliniğinin kuruluşu  (Ölümünün 25'inci yıl anısına)
80953|12865|Derleme|Hüseyin Tevfik Pasha - The Inventor of 'Linear Algebra'
51022|2489|Derleme|Herediter retina dekolmanları
163961|13564|Derleme|Ovarian cystectomy in endometriomas: Combined approach
53278|4480|Olgu Sunumu|Symmetrical peripheral gangrene and dopamine
166570|14258|Olgu Sunumu|Ağız içikitleyle doğanbir yenidoğan
166681|20790|Olgu Sunumu|Catheter induced persistant left main coronary spasm
235600|34448|Olgu Sunumu|Spontaneous Diaphragmatic Hernia: A Case Report
168070|20120|Olgu Sunumu|Relapsing polychondritis: Inflamed joints and ears   
168063|20120|Olgu Sunumu|Intramuscular chondroid lipoma: Magnetic resonance ımaging diagnosis by fat ring sign  
168187|20121|Olgu Sunumu|Recurrent spontaneous pneumothorax during the recovery phase of ards due to h1n1 infection 
168190|20121|Olgu Sunumu|A case of posterior mediastinal ganglioneuroma: the ımportance of preoperative multiplanar radiological imaging 
168889|20122|Olgu Sunumu|Femoral nerve injury following a lumbar plexus blockade
169673|1820|Olgu Sunumu|The role and efficacy of clozapine treatment in early-onset and very early-onset   schizophrenia cases: discussion of five cases
249503|22720|Olgu Sunumu|Pulsating Enophthalmos in Neurofibromatosis Type 1
241190|3132|Olgu Sunumu|Gonadoblastoma in a patient with 46, XY complete gonadal  dysgenesis
173644|20124|Olgu Sunumu|The Alice in Wonderland Syndrome: A Case of Aura Accompanying  Cluster Headache 
173987|20896|Olgu Sunumu|A Rare Adult Case of Sacroiliitis due to Poststreptococcal  Reactive Arthritis
173986|20896|Olgu Sunumu|Microscopic Polyangiitis With Positive Hantaan Virus-Specific  Immunoglobuline M Antibody Caused by Cross Reaction: A Case Report
78466|192|Olgu Sunumu|A complex congenital cardiovascular anomaly: Persistence of left inferior and superior caval veins in conjunction with atrial and ventricular septal defects 
175475|19540|Olgu Sunumu|Efficacy of mandibular advancement devices  in two patients with moderate obstructive  sleep apnea: Case reports
164797|33486|Olgu Sunumu|Primary non-Hodgkin follicular lymphoma of the prostate: A case report
244832|10363|Derleme|Career choice and the strength of weak ties
75051|191|Olgu Sunumu|Combined heterozygote factor V Leiden mutation and anticardiolipin antibody positivity in a young patient with spontaneous deep vein thrombosis
223458|21995|Olgu Sunumu|An Asymptomatic, Supratentorial, Remote Epidural Hematoma Following Posterior Fossa Surgery
39821|175|Olgu Sunumu|Pulmonary Right-upper lobar arteriovenous fistula in an infant with progressive cyanosis 
65789|1682|Derleme|Serum vasküler endotelyal büyüme faktörü, ürokinaz tip plazminojen aktivatörü ve interselüler adezyon molekülü-1'in kanser gelişimindeki önemi
180402|7129|Olgu Sunumu|First record of Blacus (Blacus) f orticornis Haeselbarth, 1973 (Hymenoptera: Braconidae: Blacinae) from Turkey
180410|7129|Olgu Sunumu|First record of facultative paedomorphism in the Kosswigs newt Lissotriton (vulgaris)  kosswigi (Freytag, 1955) (Urodela; Salamandridae), endemic to northwestern Turkey
68809|3736|Derleme|Kök hücrelerin araştırma ve klinik uygulamaları konusunda düzenlenen politika konferansı sonuç bildirgesi  
180631|7130|Olgu Sunumu|Some new records of aphid species (Hemiptera: Aphididae) from  the Middle East and the Caucasus 
186704|14795|Olgu Sunumu|A Rare Breast Tumor Confused with Ductal Carcinoma in Situ, Primary Solid Neuroendocrine Carcinoma
116949|7002|Olgu Sunumu|Polydactyly in Arctic foxes (Vulpes lagopus)
186067|1963|Olgu Sunumu|Open versus robotic thyroidectomy:  is it really a controversial choice?
186421|23915|Olgu Sunumu|Pseudoangiomatous Stromal Hyperplasia of The Breast Presenting As A Giant Breast Tumor: A Case Report
186423|23915|Olgu Sunumu|Intracystic Carcinoma of the Breast: Report of Two Cases
186427|23916|Derleme|Molecular Classification of Breast Carcinoma: From Traditional, Old-Fashioned Way to A New Age, and A New Way
189490|21904|Derleme|AKTUELLE STREITFRAGEN DER FORTPFLANZUNGSMEDIZIN
277593|3189|Olgu Sunumu|Early Ectopic Recurrence of Craniopharyngioma in the Cerebellopontine Angle
85765|195|Olgu Sunumu|A case of successful thrombectomy with coronary angioplasty balloon in a totally occluded right coronary artery 
192455|23539|Olgu Sunumu|An unusual cause of acute abdomenepiploic appendicitis: report of two cases
192640|23662|Olgu Sunumu|Longitudinally Giant Left Ventricular Thrombus after Anterior Wall Myocardial Infarction
196081|81|Olgu Sunumu|Osteofibrous dysplasia-like adamantinoma in  a 3-month-old male infant: a case report
196099|81|Olgu Sunumu|Apophyseal avulsion fracture of the anterior inferior  iliac spine due to a simple bone cyst
197418|23081|Olgu Sunumu|Gastric xanthalesmas: Report of five cases and review of the literature
197540|23065|Olgu Sunumu|Epispadias with intact prepuce: A case report
197569|20126|Olgu Sunumu|Reversible Posterior Leukoencephalopathy Syndrome Due to  Carboplatin and Paclitaxel Therapy
199332|23043|Derleme|Sex Hormone-Binding Globulin in Children and Adolescents
241194|3132|Olgu Sunumu|"Cerebrovascular complication of infective endocarditis
complicated with abdominal trauma"
241441|19545|Derleme|Bone quality and quantity measurement techniques in dentistry
85940|16319|Olgu Sunumu|Tanınız nedir?
201015|1823|Derleme|The Neuroinflammation Perspective of Depression: Reuniting the Outstanding Mechanisms of the Pathophysiology
202480|14264|Olgu Sunumu|İnvajinasyon ensefalopatisi: nadir bir olgu sunumu
202509|1366|Olgu Sunumu|The Relationship Between Methylation Defects and Different Genetic Disorders: Two Case Reports
202879|12541|Derleme|"Sultanzade, Vügar (2009). Turkish- Azerbaijani Dictionary of Interlingual Homonyms and Paronyms.
LINCOM Studies in Asian Linguistics. 184 pp."
132890|19648|Derleme|Okul sağlığı hemşireliği
39745|174|Olgu Sunumu|Marfan sendromuna bağlı progresif aort anevrizmasında aşamalı subtotal aort replasmanı
204822|23083|Olgu Sunumu|A simplified approach for bicanalicular silicone tube intubation for the  management of canalicular lacerations
204857|23541|Olgu Sunumu|Pleomorphic adenoma of the larynx
204878|21989|Olgu Sunumu|Non-Traumatic Bilateral Anterior Shoulder  Dislocation
204940|21344|Olgu Sunumu|Huge thrombus formation 1 year after percutaneous closure of an atrial septal defect with an Amplatzer septal occluder
94304|9175|Derleme|EMC education at the University of Technology Zurich
205079|21992|Olgu Sunumu|Retroperitoneal Extraskeletal Mesenchymal  Chondrosarcoma: A Very Rare Case Report
205281|21342|Olgu Sunumu|Papillary fibroelastoma associated with congenital heart disease: a coincidental association or a potential new syndrome?
124281|213|Olgu Sunumu|A rare cause of atrial fibrillation: a European hornet sting
207760|16248|Olgu Sunumu|Broad Ligament Perivascular Epithelioid Cell Tumor  (PEComa) of Uncertain Malignant Potential
45501|3028|Olgu Sunumu|Additional distinct findings in three cases with Wolfram syndrome
207893|23222|Derleme|Sleep Disorders in Shift Workers in the Emergency Department and  Efficacy of Melatonin
208853|21349|Olgu Sunumu|An extremely rare but possible complication of MitraClip: embolization of clip during follow-up
209153|23046|Olgu Sunumu|Complex Glycerol Kinase Deficiency and Adrenocortical  Insufficiency in Two Neonates
209155|23046|Olgu Sunumu|A Novel Homozygous Mutation in the KCNJ11 Gene of a  Neonate with Congenital Hyperinsulinism and Successful  Management with Sirolimus
209156|23046|Olgu Sunumu|A p.(Glu809Lys) Mutation in the WFS1 Gene Associated with  Wolfram-like Syndrome: A Case Report
179844|76|Olgu Sunumu|An unusual complication following total hip arthroplasty: median circumflex femoral artery pseudoaneurysm
1660|10595|Derleme|M'li İkilemeler Falan
49889|13632|Derleme|Gene therapy: applications in interventional radiology
210160|37280|Olgu Sunumu|Importance of whole body radiological  scan: A migratory intrathecal bullet  case
210179|36013|Olgu Sunumu|Sudden death due to duchenne muscular dystrophy: A case report
84943|16194|Olgu Sunumu|A 54-year-old male patient with amaurosis fugax
51086|3031|Olgu Sunumu|Gunshot wounds and late infection
212600|21993|Olgu Sunumu|Nontuberculous Mycobacterial Infection in  a Patient Diagnosed with Ankylosing Spondylitis
212599|21993|Olgu Sunumu|Postoperative Acute Ischemic Spinal Cord  Infarction without Vertebral Fracture in Children
212625|22711|Olgu Sunumu|Comparison of Liquid Based Cytology Results with Conventional Cytology  Results in Screening Cervical Cancer
213409|7035|Olgu Sunumu|Serological survey for antibodies against Mycobacterium avium complexin hunting dogs in East-Central Portugal
215857|22560|Derleme|Okyanus Dalgalarından Taklamakan  Çölüne Uyuşturucu Madde Kılavuzu
215859|22560|Derleme|Bağımlılık Öyküleri
229742|20132|Olgu Sunumu|Difficult Cases of Odontogenic Deep Neck Infections: A Report of Three Patients
215866|22561|Derleme|Başkalarının Hayatı Kendi Aynamız Olursa
217474|23542|Olgu Sunumu|Chylothorax due to tuberculosis lymphadenitis
217473|23542|Olgu Sunumu|Primary ovarian leiomyoma in  a postmenopausal woman: A case report
20179|172|Olgu Sunumu|Acute poststreptococcal glomerulonephritis and acute rheumatic fever in the same patients: A case report and review of the literature
63638|497|Olgu Sunumu|Malignant melanoma of the glans penis and male urethra
155853|236|Olgu Sunumu|Transcatheter aortic valve implantation with the CoreValve for the treatment of rheumatic aortic stenosis
281343|41337|Olgu Sunumu|Endoscopic diagnosis and treatment of biliary obstruction due to acute cholangitis and acute pancreatitis secondary to Fasciola hepatica infection
218466|1827|Olgu Sunumu|Topiramate in the Adjunctıve Treatment of Tourette  Syndrome: A Case Report
218535|22614|Derleme|HIGH HYDROSTATIC PRESSURE TREATMENT OF FRUIT,  FRUIT PRODUCTS AND FRUIT JUICES: A REVIEW ON  PHENOLIC COMPOUNDS
218578|38054|Derleme|A REVIEW OF SMART FISH FARMING SYSTEMS
218620|22494|Olgu Sunumu|Scorpion-shaped pancreas together with  an arterial variation complex
39628|2735|Olgu Sunumu|Parsiyel klipslenmiş İKA anevrizmasının balon modelleme tekniği ile endovasküler koil embolizasyonu
240430|3129|Olgu Sunumu|Cetirizine and albendazole induced dystonia in a child
283710|23078|Olgu Sunumu|Amyand's hernia complicated with acute appendicitis: case report and literature review
219099|23084|Olgu Sunumu|Treatment of macrohematuria following nephrolitiazis operation with coil  embolization
219101|23084|Olgu Sunumu|A rare complication of penetrating foreign body: Meningitis
219562|20902|Olgu Sunumu|Different Therapeutic Paths (Colchicine vs. Anakinra) in Two Patients  With Schnitzler's Syndrome
219627|22495|Derleme|Reflex influences on oropharyngeal swallowing
123509|7007|Olgu Sunumu|Unusual anal atresia in a lamb
168463|20891|Olgu Sunumu|Systemic Scleroderma in Childhood: A Case Report
274840|20564|Olgu Sunumu|Difficult airway management of a child with  Blepharophimosis Syndrome: Case report
221243|2896|Olgu Sunumu|Endoscopic repair of duodenal perforation with over-the-scope  clipping system and endoclips: A case report
173992|20896|Olgu Sunumu|Macrophage Activation Syndrome: A Potentially Fatal Complication of  Kawasaki Disease
20762|1376|Olgu Sunumu|Non-palpabl testis tanısında laparoskopinin yeri
206342|14561|Olgu Sunumu|False Positive Troponin Levels due to Heterophil Antibodies in a Pregnant Woman
227655|22710|Olgu Sunumu|A Rare Pathogen in a Burn Patient: Pantoea agglomerans
150016|20119|Olgu Sunumu|Evaluation of visual evoked potentials in patient with angelmans syndrome - Case report
105592|2870|Derleme|How should we follow the Crohn's disease patients in remission?
63732|184|Olgu Sunumu|Cryoablation: better catheter stability compared to RF ablation
223677|23962|Olgu Sunumu|Use of musculoskeletal ultrasound in rheumatoid  arthritis in Turkey among rheumatologists: A national  targeted ultrasound initiative survey
22904|3013|Olgu Sunumu|Paratesticular solitary fibrous tumour: Case report and review of the literature
273388|24279|Olgu Sunumu|Effect of Epiretinal Membrane Peeling on Intravitreal Aflibercept Therapy Response for Polypoidal Choroidal Vasculopathy: A Case Report
58436|182|Olgu Sunumu|Abdominal aort anevrizmasına eşlik eden koroner arter anevrizması
226634|1496|Olgu Sunumu|A rare occurrence of ossifying fibroma in male patient: A case report
244097|24032|Derleme|Root Resorption in Orthodontics
227463|33901|Derleme|Review of Immunosuppressive Treatment in Lung Transplantation
227561|20134|Olgu Sunumu|Hyoid Bone and Thyroid Cartilage Metastases from Sigmoid Colon  Adenocarcinoma: A Case Report
227658|22710|Olgu Sunumu|A Rare Cause of Left Lower Quadrant Pain at a Rare Localization of Colon: Primary Acute Epiploic Appendagitis of Descendant Colon
227946|21351|Olgu Sunumu|The first case of chronic Q fever endocarditis and aortitis from Turkey:A 5-year infection before diagnosis withdrain in sternum
228283|23047|Olgu Sunumu|Testicular Adrenal Rest Tumor in Two Brothers with a Novel Mutation in the 3-Beta-Hydroxysteroid Dehydrogenase-2 Gene
228589|22715|Olgu Sunumu|Intrauterine Contraceptive Device Migration to the Sigmoid Colon
228667|22716|Olgu Sunumu|Spontaneous Rupture of the Ascending Thoracic Aorta in Young Man
228668|22716|Olgu Sunumu|Horse-shoe Shaped Kidney in Fetusand its Associated Variations: A Case  Report
229268|21376|Olgu Sunumu|Response of Complex Undefined Hypereosinophilic  Syndrome to Treatment with Imatinib
229267|21376|Derleme|How to Conduct a Pleural Research: Master's Advice
229271|21376|Olgu Sunumu|The Right Inferior Pulmonary Vein Related Inflammatory Myofibroblastic Tumor in an Adult Case
179837|76|Olgu Sunumu|Bipolar dislocation of the forearm (floating forearm)
223460|21995|Olgu Sunumu|Paramedian Ectopic Thyroid Gland and Unusual  Origin of Superior Thyroid Artery-A Case Report  and Review of Literature
264050|23754|Olgu Sunumu|Decrease in serum prolactin levels after long-acting injectable aripiprazole treatment: a case report
